otAssetId,tagNumber,deviceType,firmwareVersion,ipAddress,macAddress,vendor,purdueLevel,isInternetFacing
OTA-005843,TT-15519,Sensor,3.6.5,192.168.9.66,0C:D5:AC:D7:99:D0,Halberd Valve Corporation,1,false
OTA-005844,PT-15520,Sensor,2.6.6,192.168.29.59,84:05:0A:64:53:3C,Sentinel Automation Services,0,false
OTA-005845,FCV-15521,Positioner/RTU,4.5.3,192.168.25.245,63:7F:41:20:CA:8E,Halberd Valve Corporation,0,false
OTA-005846,FT-15522,Sensor,1.6.8,192.168.24.225,9A:12:C9:86:10:FF,Halberd Valve Corporation,0,false
OTA-005847,FT-15523,Sensor,5.3.1,192.168.26.144,0B:3F:6C:12:91:0B,Halberd Valve Corporation,0,false
OTA-005848,FT-15524,Sensor,4.5.7,192.168.30.85,05:81:80:59:39:93,Sentinel Automation Services,0,false
OTA-005849,TT-15527,Sensor,1.2.4,192.168.16.212,59:AE:F4:22:4E:56,Sentinel Automation Services,0,false
OTA-005850,LT-15529,Sensor,4.1.5,192.168.25.222,48:75:A9:13:88:BA,Halberd Valve Corporation,0,false
OTA-005851,FT-15531,Sensor,5.4.8,192.168.33.62,D1:0D:60:9A:84:BF,Ironclad Controls Inc.,0,false
OTA-005852,LT-15532,Sensor,4.3.9,192.168.2.35,15:FF:C4:C3:69:E1,Sentinel Automation Services,0,false
OTA-005853,FT-15538,Sensor,3.2.5,192.168.33.253,F8:59:20:DD:D4:D7,Ironclad Controls Inc.,0,false
OTA-005854,LT-15543,Sensor,3.0.1,192.168.31.101,A0:DA:1C:3E:32:FD,Halberd Valve Corporation,1,false
OTA-005855,FT-15546,Sensor,2.4.0,192.168.1.15,3F:9F:23:99:55:DE,Sentinel Automation Services,1,false
OTA-005856,TT-15548,Sensor,2.5.7,192.168.9.155,CA:6E:FE:A3:88:82,Halberd Valve Corporation,0,false
OTA-005857,TT-15550,Sensor,3.7.4,192.168.26.234,D9:0E:5F:AE:F7:E3,Halberd Valve Corporation,0,false
OTA-005858,FCV-15551,Positioner/RTU,5.7.7,192.168.15.176,38:5D:23:3A:9D:AC,Halberd Valve Corporation,1,false
OTA-005859,FT-15555,Sensor,4.4.2,192.168.31.28,67:F8:48:20:BF:13,Ironclad Controls Inc.,1,false
OTA-005860,TT-15561,Sensor,3.7.6,192.168.31.248,AB:37:E4:11:C5:76,Sentinel Automation Services,0,false
OTA-005861,PT-15563,Sensor,4.8.7,192.168.7.182,07:BF:B8:7C:A4:7B,Ironclad Controls Inc.,1,false
OTA-005862,TT-15565,Sensor,3.9.0,192.168.4.41,52:28:47:94:FE:D5,Sentinel Automation Services,1,false
OTA-005863,PT-15567,Sensor,4.7.1,192.168.19.105,1D:67:7C:EB:D4:36,Ironclad Controls Inc.,1,false
OTA-005864,FCV-15569,Positioner/RTU,3.5.7,192.168.40.172,CC:FC:BC:BD:11:8E,Ironclad Controls Inc.,0,false
OTA-005865,LT-15570,Sensor,3.5.9,192.168.24.254,1F:AE:5A:91:88:DA,Sentinel Automation Services,0,false
OTA-005866,LT-15573,Sensor,1.2.4,192.168.19.231,47:68:A4:84:47:7D,Halberd Valve Corporation,0,false
OTA-005867,FT-15574,Sensor,3.4.3,192.168.8.105,5C:CF:2B:C8:DC:52,Ironclad Controls Inc.,1,false
OTA-005868,FCV-15575,Positioner/RTU,1.6.9,192.168.3.201,24:85:35:74:53:CD,Sentinel Automation Services,0,false
OTA-005869,TT-15580,Sensor,3.9.4,192.168.37.158,D3:78:EA:6C:85:2C,Sentinel Automation Services,0,false
OTA-005870,TT-15587,Sensor,2.7.7,192.168.37.76,2B:67:F1:95:86:83,Ironclad Controls Inc.,1,false
OTA-005871,LT-15589,Sensor,1.2.2,192.168.15.34,E8:20:8A:49:0A:FF,Ironclad Controls Inc.,0,false
OTA-005872,TT-15600,Sensor,3.0.2,192.168.6.187,61:E1:49:66:38:D5,Halberd Valve Corporation,1,false
OTA-005873,FCV-15601,Positioner/RTU,1.3.8,192.168.3.74,DD:D7:79:67:6D:38,Halberd Valve Corporation,0,false
OTA-005874,TT-15603,Sensor,5.7.2,192.168.35.219,1E:FA:04:15:2C:9F,Halberd Valve Corporation,1,false
OTA-005875,PT-15607,Sensor,4.4.4,192.168.10.232,1C:C0:00:76:5A:5C,Halberd Valve Corporation,0,false
OTA-005876,TT-15610,Sensor,2.6.1,192.168.32.99,63:1C:90:71:7D:D2,Sentinel Automation Services,1,false
OTA-005877,FT-15611,Sensor,4.1.5,192.168.9.75,C9:A2:77:76:AE:C7,Halberd Valve Corporation,1,false
OTA-005878,LT-15614,Sensor,1.6.8,192.168.35.184,8D:87:6C:54:5F:CD,Halberd Valve Corporation,1,false
OTA-005879,FT-15618,Sensor,2.5.7,192.168.21.245,5A:63:98:7E:83:E2,Halberd Valve Corporation,0,false
OTA-005880,FT-15625,Sensor,5.4.0,192.168.32.230,FC:76:F9:50:1C:F0,Halberd Valve Corporation,0,false
OTA-005881,FCV-15626,Positioner/RTU,3.2.3,192.168.11.39,17:FA:75:4A:28:02,Halberd Valve Corporation,1,false
OTA-005882,TT-15627,Sensor,2.2.9,192.168.11.206,6E:85:2E:3E:4A:BF,Halberd Valve Corporation,1,false
OTA-005883,FT-15632,Sensor,5.4.5,192.168.40.200,58:43:05:37:D8:81,Sentinel Automation Services,1,false
OTA-005884,FCV-15634,Positioner/RTU,2.1.2,192.168.5.166,73:A7:FE:CF:D0:07,Halberd Valve Corporation,1,false
OTA-005885,LT-15636,Sensor,3.0.3,192.168.3.38,99:AB:B4:4A:37:B3,Sentinel Automation Services,0,false
OTA-005886,FT-15637,Sensor,3.0.9,192.168.6.148,BD:0A:89:16:44:60,Ironclad Controls Inc.,1,false
OTA-005887,FCV-15643,Positioner/RTU,4.0.0,192.168.17.71,90:89:3E:A5:73:9F,Sentinel Automation Services,0,false
OTA-005888,PT-15650,Sensor,4.9.8,192.168.6.25,EC:4E:88:CA:A7:F8,Ironclad Controls Inc.,0,false
OTA-005889,TT-15651,Sensor,3.5.5,192.168.29.133,67:40:60:66:78:33,Ironclad Controls Inc.,0,false
OTA-005890,LT-15652,Sensor,3.1.1,192.168.38.24,1C:63:A3:4F:6D:EB,Halberd Valve Corporation,0,false
OTA-005891,PT-15658,Sensor,5.0.4,192.168.30.115,2E:75:FD:E9:7F:38,Sentinel Automation Services,1,false
OTA-005892,FCV-15660,Positioner/RTU,3.2.0,192.168.3.121,68:AA:CD:E0:6B:14,Ironclad Controls Inc.,0,false
OTA-005893,LT-15666,Sensor,2.3.0,192.168.14.145,55:B2:97:67:C2:24,Halberd Valve Corporation,0,false
OTA-005894,PT-15667,Sensor,3.8.2,192.168.34.13,AD:56:E8:F9:4B:35,Sentinel Automation Services,0,false
OTA-005895,TT-15668,Sensor,2.8.8,192.168.20.199,FE:D4:A2:E8:C4:7A,Halberd Valve Corporation,1,false
OTA-005896,TT-15669,Sensor,3.9.0,192.168.29.26,EA:CD:C7:73:93:08,Sentinel Automation Services,0,false
OTA-005897,PT-15670,Sensor,4.6.0,192.168.35.5,80:09:2B:4F:AF:9C,Sentinel Automation Services,0,false
OTA-005898,FT-15675,Sensor,2.0.9,192.168.19.36,DF:35:60:B7:35:64,Halberd Valve Corporation,1,false
OTA-005899,LT-15679,Sensor,5.1.3,192.168.16.128,BB:16:0F:92:3F:B8,Ironclad Controls Inc.,0,false
OTA-005900,FT-15680,Sensor,3.6.1,192.168.15.224,A1:2B:65:3A:CE:32,Sentinel Automation Services,0,false
OTA-005901,FT-15682,Sensor,4.4.0,192.168.36.28,C2:05:18:BC:EA:7C,Sentinel Automation Services,0,false
OTA-005902,FT-15685,Sensor,5.3.0,192.168.26.237,2A:88:D6:16:CD:FD,Sentinel Automation Services,1,false
OTA-005903,PT-15690,Sensor,5.3.0,192.168.6.82,4B:0D:0E:E9:CE:44,Sentinel Automation Services,0,false
OTA-005904,PT-15691,Sensor,2.6.7,192.168.8.55,B2:14:76:4C:F8:10,Ironclad Controls Inc.,1,false
OTA-005905,TT-15697,Sensor,2.9.8,192.168.26.6,B3:4A:EF:EB:7D:87,Sentinel Automation Services,1,false
OTA-005906,LT-15701,Sensor,5.3.1,192.168.36.113,B8:3D:49:13:FF:49,Sentinel Automation Services,0,false
OTA-005907,TT-15702,Sensor,3.4.3,192.168.2.227,75:D0:39:56:43:AB,Halberd Valve Corporation,0,false
OTA-005908,PT-15705,Sensor,4.4.1,192.168.34.226,CB:32:80:5C:23:E9,Ironclad Controls Inc.,0,false
OTA-005909,TT-15706,Sensor,5.0.4,192.168.18.45,53:44:C5:AA:96:02,Sentinel Automation Services,1,false
OTA-005910,TT-15707,Sensor,2.4.7,192.168.24.154,32:58:A6:5D:91:5B,Sentinel Automation Services,1,false
OTA-005911,FCV-15708,Positioner/RTU,4.2.7,192.168.15.44,1C:9F:FA:D8:07:1E,Halberd Valve Corporation,1,false
OTA-005912,FT-15712,Sensor,2.5.3,192.168.35.222,9B:11:A2:BA:3B:4E,Sentinel Automation Services,1,false
OTA-005913,LT-15714,Sensor,2.1.2,192.168.20.192,DB:2E:09:EE:01:42,Sentinel Automation Services,1,false
OTA-005914,FT-15716,Sensor,4.8.0,192.168.39.121,F9:A7:C1:D2:CD:BF,Halberd Valve Corporation,0,false
OTA-005915,TT-15717,Sensor,1.9.0,192.168.26.59,5C:1D:0C:D0:DC:50,Sentinel Automation Services,1,false
OTA-005916,TT-15723,Sensor,2.1.7,192.168.1.223,73:B9:CC:11:08:71,Ironclad Controls Inc.,0,false
OTA-005917,FCV-15724,Positioner/RTU,2.4.4,192.168.11.118,CF:5B:D3:D5:51:D5,Halberd Valve Corporation,0,false
OTA-005918,FT-15725,Sensor,5.2.1,192.168.28.100,6D:51:F3:DF:E0:83,Halberd Valve Corporation,1,false
OTA-005919,PT-15727,Sensor,1.1.9,192.168.39.141,46:69:CF:D1:A6:CC,Halberd Valve Corporation,1,false
OTA-005920,LT-15729,Sensor,4.8.1,192.168.21.229,ED:22:0E:61:0C:A4,Sentinel Automation Services,0,false
OTA-005921,FT-15731,Sensor,4.5.6,192.168.30.22,ED:EE:F8:88:56:D3,Halberd Valve Corporation,1,false
OTA-005922,LT-15735,Sensor,2.5.7,192.168.32.70,4C:9D:DF:CD:9F:DB,Sentinel Automation Services,1,false
OTA-005923,FCV-15737,Positioner/RTU,5.7.4,192.168.6.164,95:69:88:32:C8:F4,Halberd Valve Corporation,0,false
OTA-005924,FCV-15738,Positioner/RTU,4.5.6,192.168.28.189,45:AA:CC:FA:26:AD,Ironclad Controls Inc.,1,false
OTA-005925,PT-15739,Sensor,4.3.1,192.168.21.61,2B:15:F3:C8:59:4A,Ironclad Controls Inc.,0,false
OTA-005926,FT-15740,Sensor,2.3.7,192.168.5.40,0D:91:87:8B:B5:1E,Ironclad Controls Inc.,1,false
OTA-005927,TT-15742,Sensor,1.4.1,192.168.32.232,08:EC:EF:E9:04:CF,Ironclad Controls Inc.,1,false
OTA-005928,TT-15744,Sensor,4.5.2,192.168.29.248,40:0C:DC:60:DB:01,Ironclad Controls Inc.,0,false
OTA-005929,PT-15747,Sensor,2.5.6,192.168.12.156,91:99:3A:E3:E3:3F,Sentinel Automation Services,0,false
OTA-005930,LT-15748,Sensor,5.0.8,192.168.40.193,DA:C9:45:1E:2B:22,Halberd Valve Corporation,0,false
OTA-005931,PT-15750,Sensor,5.6.6,192.168.37.167,44:8A:50:0E:36:86,Halberd Valve Corporation,1,false
OTA-005932,FCV-15752,Positioner/RTU,3.7.1,192.168.31.140,E4:0F:24:43:34:07,Ironclad Controls Inc.,1,false
OTA-005933,FT-15753,Sensor,1.6.1,192.168.14.202,12:0C:6D:B5:7B:BD,Ironclad Controls Inc.,1,false
OTA-005934,FCV-15754,Positioner/RTU,5.3.8,192.168.27.11,B1:13:97:15:E6:1C,Ironclad Controls Inc.,0,false
OTA-005935,FCV-15755,Positioner/RTU,5.7.7,192.168.38.206,AF:58:1E:CD:2E:8F,Halberd Valve Corporation,1,false
OTA-005936,FCV-15756,Positioner/RTU,5.0.9,192.168.34.3,6B:93:37:7F:E8:77,Sentinel Automation Services,1,false
OTA-005937,FCV-15758,Positioner/RTU,5.5.2,192.168.34.217,50:BB:53:C6:10:11,Sentinel Automation Services,1,false
OTA-005938,PT-15759,Sensor,4.7.5,192.168.20.146,33:E4:B4:3A:B4:69,Sentinel Automation Services,0,false
OTA-005939,FT-15763,Sensor,3.5.0,192.168.1.53,69:6D:89:B3:09:11,Halberd Valve Corporation,1,false
OTA-005940,LT-15764,Sensor,2.8.5,192.168.18.176,91:BE:83:47:4E:05,Halberd Valve Corporation,0,false
OTA-005941,TT-15767,Sensor,2.3.0,192.168.26.125,A1:89:F8:3D:62:D0,Sentinel Automation Services,0,false
OTA-005942,FT-15769,Sensor,1.6.7,192.168.2.46,D7:24:E2:42:5E:B5,Halberd Valve Corporation,0,false
OTA-005943,FCV-15770,Positioner/RTU,3.5.5,192.168.2.80,F4:1D:47:62:F6:67,Ironclad Controls Inc.,1,false
OTA-005944,FCV-15773,Positioner/RTU,2.0.5,192.168.15.243,E2:9A:9E:06:F5:88,Sentinel Automation Services,0,false
OTA-005945,TT-15775,Sensor,3.3.6,192.168.1.234,18:38:D5:77:8C:D3,Ironclad Controls Inc.,0,false
OTA-005946,TT-15778,Sensor,1.9.1,192.168.27.250,00:C4:DB:0A:97:7C,Halberd Valve Corporation,0,false
OTA-005947,LT-15780,Sensor,4.3.1,192.168.7.133,8B:79:3C:15:A6:28,Ironclad Controls Inc.,0,false
OTA-005948,LT-15783,Sensor,3.2.2,192.168.37.22,21:CF:02:15:5B:E8,Ironclad Controls Inc.,0,false
OTA-005949,FCV-15785,Positioner/RTU,3.9.2,192.168.20.241,31:77:3B:2A:D0:49,Halberd Valve Corporation,0,false
OTA-005950,TT-15786,Sensor,3.9.4,192.168.11.222,D0:29:30:1A:94:C0,Sentinel Automation Services,0,false
OTA-005951,FT-15790,Sensor,2.8.3,192.168.28.8,5E:15:7E:15:E8:1F,Ironclad Controls Inc.,1,false
OTA-005952,PT-15797,Sensor,1.9.0,192.168.28.59,0A:FF:2D:44:AD:95,Ironclad Controls Inc.,1,false
OTA-005953,PT-15800,Sensor,3.0.6,192.168.23.31,55:23:BC:62:D8:BE,Ironclad Controls Inc.,0,false
OTA-005954,FT-15806,Sensor,3.9.6,192.168.22.74,31:FD:9F:55:B7:82,Halberd Valve Corporation,1,false
OTA-005955,PT-15808,Sensor,3.4.7,192.168.12.133,37:0A:0F:A5:A3:45,Sentinel Automation Services,0,false
OTA-005956,LT-15811,Sensor,2.1.2,192.168.21.97,5C:40:60:4A:3E:18,Ironclad Controls Inc.,1,false
OTA-005957,FT-15816,Sensor,5.6.1,192.168.17.251,C4:A2:8B:5F:BC:77,Sentinel Automation Services,1,false
OTA-005958,PT-15819,Sensor,3.0.5,192.168.36.150,25:C1:8E:8E:B7:88,Sentinel Automation Services,0,false
OTA-005959,PT-15821,Sensor,3.4.5,192.168.21.9,EB:81:23:C2:B6:A6,Sentinel Automation Services,1,false
OTA-005960,TT-15823,Sensor,1.4.6,192.168.1.40,C8:36:B4:54:CE:F6,Halberd Valve Corporation,1,false
OTA-005961,PT-15826,Sensor,3.2.5,192.168.32.248,F8:D0:BE:96:9C:A8,Ironclad Controls Inc.,0,false
OTA-005962,LT-15828,Sensor,4.8.1,192.168.16.113,DD:68:ED:42:D1:08,Ironclad Controls Inc.,0,false
OTA-005963,FT-15830,Sensor,3.2.5,192.168.22.184,47:30:D1:D7:FA:4A,Halberd Valve Corporation,1,false
OTA-005964,PT-15835,Sensor,4.6.0,192.168.11.78,BC:2B:FF:91:01:1D,Halberd Valve Corporation,1,false
OTA-005965,FT-15838,Sensor,5.9.9,192.168.37.154,77:1A:E1:7D:65:22,Halberd Valve Corporation,1,false
OTA-005966,LT-15839,Sensor,4.2.6,192.168.15.93,67:C6:67:11:05:F3,Halberd Valve Corporation,0,false
OTA-005967,FCV-15843,Positioner/RTU,1.1.7,192.168.30.191,E1:C0:75:00:CB:B1,Halberd Valve Corporation,1,false
OTA-005968,TT-15846,Sensor,4.7.5,192.168.16.176,A4:64:04:C4:99:0C,Sentinel Automation Services,0,false
OTA-005969,PT-15849,Sensor,5.9.6,192.168.17.230,B9:D5:9E:E3:70:9C,Sentinel Automation Services,1,false
OTA-005970,LT-15851,Sensor,4.2.4,192.168.21.230,A2:2C:C7:D2:93:97,Sentinel Automation Services,0,false
OTA-005971,FT-15852,Sensor,3.0.3,192.168.22.44,76:EA:E8:EA:D4:53,Halberd Valve Corporation,1,false
OTA-005972,LT-15853,Sensor,2.0.7,192.168.40.114,B5:94:03:E2:58:28,Ironclad Controls Inc.,0,false
OTA-005973,PT-15854,Sensor,1.5.3,192.168.8.242,65:B0:B5:95:02:E3,Sentinel Automation Services,1,false
OTA-005974,PT-15856,Sensor,3.6.1,192.168.17.4,93:2C:1E:FA:D6:43,Halberd Valve Corporation,0,false
OTA-005975,TT-15858,Sensor,2.9.0,192.168.24.12,C7:05:71:4E:F5:3B,Ironclad Controls Inc.,0,false
OTA-005976,TT-15860,Sensor,2.8.6,192.168.3.48,AF:F9:CD:C8:A2:1B,Ironclad Controls Inc.,1,false
OTA-005977,PT-15861,Sensor,3.9.3,192.168.35.159,C2:F5:DD:16:F9:A5,Sentinel Automation Services,1,false
OTA-005978,TT-15862,Sensor,5.6.9,192.168.12.170,0C:78:8A:6E:19:5A,Halberd Valve Corporation,1,false
OTA-005979,LT-15863,Sensor,1.3.9,192.168.27.56,E8:0A:65:0C:AD:68,Halberd Valve Corporation,1,false
OTA-005980,FT-15864,Sensor,1.9.0,192.168.9.135,BE:72:0A:E6:31:27,Halberd Valve Corporation,1,false
OTA-005981,LT-15865,Sensor,2.3.8,192.168.31.150,86:E6:98:EB:64:C2,Sentinel Automation Services,1,false
OTA-005982,FCV-15866,Positioner/RTU,2.7.3,192.168.17.221,0F:55:A3:41:7A:71,Ironclad Controls Inc.,1,false
OTA-005983,LT-15868,Sensor,3.4.0,192.168.15.230,A7:BB:E4:C0:C0:C5,Ironclad Controls Inc.,0,false
OTA-005984,FCV-15871,Positioner/RTU,4.0.7,192.168.8.55,DA:87:55:F8:15:F8,Ironclad Controls Inc.,1,false
OTA-005985,TT-15878,Sensor,1.7.4,192.168.5.172,00:B1:E2:1D:96:4F,Ironclad Controls Inc.,1,false
OTA-005986,LT-15879,Sensor,2.6.5,192.168.11.128,D6:28:55:CB:1D:AC,Ironclad Controls Inc.,0,false
OTA-005987,PT-15883,Sensor,4.2.9,192.168.30.138,4A:8E:82:4A:6E:33,Halberd Valve Corporation,1,false
OTA-005988,PT-15886,Sensor,3.3.7,192.168.2.139,9C:E8:88:A8:F8:F4,Ironclad Controls Inc.,1,false
OTA-005989,TT-15887,Sensor,2.1.2,192.168.16.155,B7:C2:B0:77:1B:95,Halberd Valve Corporation,0,false
OTA-005990,LT-15890,Sensor,5.7.4,192.168.12.214,F2:32:17:F0:78:58,Ironclad Controls Inc.,1,false
OTA-005991,TT-15893,Sensor,4.9.3,192.168.25.84,22:81:78:DE:81:C0,Halberd Valve Corporation,1,false
OTA-005992,PT-15897,Sensor,4.6.3,192.168.14.83,41:FC:8E:23:9A:71,Ironclad Controls Inc.,0,false
OTA-005993,PT-15898,Sensor,3.9.4,192.168.39.13,5A:55:52:98:35:CA,Sentinel Automation Services,0,false
OTA-005994,PT-15901,Sensor,3.2.5,192.168.14.202,84:5A:5F:60:23:34,Sentinel Automation Services,0,false
OTA-005995,TT-15903,Sensor,1.0.9,192.168.8.208,4A:00:65:43:53:DF,Ironclad Controls Inc.,1,false
OTA-005996,FT-15907,Sensor,5.7.7,192.168.35.4,30:88:65:D0:D0:4E,Sentinel Automation Services,1,false
OTA-005997,LT-15908,Sensor,1.0.6,192.168.23.142,A8:45:A3:5E:E6:D5,Sentinel Automation Services,1,false
OTA-005998,LT-15912,Sensor,3.1.2,192.168.36.237,76:FF:77:3B:C5:A4,Halberd Valve Corporation,1,false
OTA-005999,FCV-15914,Positioner/RTU,5.5.3,192.168.21.140,68:B8:10:A9:CB:96,Sentinel Automation Services,0,false
OTA-006000,FCV-15915,Positioner/RTU,1.2.5,192.168.14.230,09:0F:E2:46:A5:8E,Halberd Valve Corporation,1,false
OTA-006001,FT-15919,Sensor,5.9.2,192.168.19.197,A6:24:7C:B7:04:EB,Halberd Valve Corporation,1,false
OTA-006002,FCV-15924,Positioner/RTU,3.0.2,192.168.29.216,BB:9B:7F:3D:FD:BF,Halberd Valve Corporation,0,false
OTA-006003,FCV-15926,Positioner/RTU,5.9.8,192.168.6.110,F0:DC:00:BA:8A:91,Ironclad Controls Inc.,1,false
OTA-006004,FCV-15937,Positioner/RTU,3.3.2,192.168.32.231,E1:CF:B6:D9:F6:67,Sentinel Automation Services,1,false
OTA-006005,PT-15938,Sensor,2.6.8,192.168.7.48,A7:1B:B9:62:9C:3D,Halberd Valve Corporation,0,false
OTA-006006,TT-15940,Sensor,5.7.7,192.168.32.106,3E:0C:B2:0C:D3:94,Ironclad Controls Inc.,0,false
OTA-006007,PT-15941,Sensor,3.9.0,192.168.16.151,F3:CA:48:BC:38:56,Halberd Valve Corporation,1,false
OTA-006008,FCV-15942,Positioner/RTU,2.0.8,192.168.5.94,26:DA:26:CD:BD:78,Sentinel Automation Services,0,false
OTA-006009,FT-15945,Sensor,2.7.5,192.168.8.95,FE:1F:E4:B7:30:1C,Halberd Valve Corporation,0,false
OTA-006010,FT-15947,Sensor,5.9.8,192.168.12.193,1E:D6:13:65:E6:D8,Halberd Valve Corporation,1,false
OTA-006011,FT-15950,Sensor,5.0.1,192.168.32.214,8D:6F:2C:44:3D:72,Ironclad Controls Inc.,1,false
OTA-006012,PT-15952,Sensor,2.6.1,192.168.38.63,9D:04:26:BB:EF:D1,Sentinel Automation Services,1,false
OTA-006013,LT-15956,Sensor,2.9.2,192.168.26.24,6F:1B:C4:70:01:44,Halberd Valve Corporation,0,false
OTA-006014,TT-15957,Sensor,3.2.1,192.168.5.96,40:8E:17:57:AB:A3,Halberd Valve Corporation,1,false
OTA-006015,FCV-15963,Positioner/RTU,3.0.5,192.168.17.232,A0:E9:78:09:8F:37,Halberd Valve Corporation,0,false
OTA-006016,LT-15964,Sensor,5.8.8,192.168.3.35,A4:AB:2F:63:6C:7A,Halberd Valve Corporation,1,false
OTA-006017,TT-15975,Sensor,2.8.2,192.168.30.81,9D:56:60:B4:44:25,Ironclad Controls Inc.,1,false
OTA-006018,LT-15976,Sensor,5.2.9,192.168.7.123,78:C4:0C:8A:04:44,Sentinel Automation Services,1,false
OTA-006019,TT-15977,Sensor,4.4.2,192.168.17.26,4B:09:B7:2C:F5:F0,Ironclad Controls Inc.,0,false
OTA-006020,FT-15981,Sensor,1.3.5,192.168.12.234,E8:D2:79:42:2C:B9,Sentinel Automation Services,0,false
OTA-006021,PT-15987,Sensor,5.4.7,192.168.34.165,D2:1D:C6:36:FD:C9,Sentinel Automation Services,0,false
OTA-006022,TT-15988,Sensor,3.7.2,192.168.12.30,55:50:3B:3C:30:8D,Ironclad Controls Inc.,1,false
OTA-006023,FCV-15990,Positioner/RTU,1.4.9,192.168.9.168,AB:A0:D7:F0:51:1D,Ironclad Controls Inc.,0,false
OTA-006024,LT-15991,Sensor,2.4.8,192.168.28.173,E8:18:09:94:E2:62,Ironclad Controls Inc.,1,false
OTA-006025,LT-15992,Sensor,2.5.9,192.168.38.35,59:EE:41:8E:28:E7,Sentinel Automation Services,1,false
OTA-006026,PT-15993,Sensor,3.6.1,192.168.11.184,53:28:D2:2F:9D:74,Ironclad Controls Inc.,0,false
OTA-006027,TT-15995,Sensor,2.3.3,192.168.39.217,CD:2E:A2:B9:1A:AF,Sentinel Automation Services,0,false
OTA-006028,PT-15997,Sensor,2.9.0,192.168.2.201,30:AE:B7:C3:CB:95,Ironclad Controls Inc.,1,false
OTA-006029,FCV-16003,Positioner/RTU,4.0.8,192.168.32.221,C9:3B:76:CB:EE:50,Halberd Valve Corporation,0,false
OTA-006030,LT-16005,Sensor,5.8.6,192.168.29.160,F0:3E:D1:AA:8B:B2,Ironclad Controls Inc.,0,false
OTA-006031,PT-16007,Sensor,4.9.1,192.168.1.187,FA:FA:EB:36:C4:65,Halberd Valve Corporation,0,false
OTA-006032,PT-16009,Sensor,5.6.9,192.168.11.174,48:A9:FF:E5:AF:A4,Sentinel Automation Services,0,false
OTA-006033,TT-16012,Sensor,1.5.8,192.168.13.249,62:41:25:71:93:D0,Sentinel Automation Services,0,false
OTA-006034,TT-16017,Sensor,3.0.2,192.168.24.85,C4:EE:95:BE:79:63,Ironclad Controls Inc.,0,false
OTA-006035,PT-16021,Sensor,2.2.5,192.168.39.244,1C:36:77:5B:4B:5E,Ironclad Controls Inc.,0,false
OTA-006036,FCV-16022,Positioner/RTU,1.0.5,192.168.34.184,EC:8E:EE:78:7E:0E,Sentinel Automation Services,0,false
OTA-006037,FCV-16023,Positioner/RTU,5.1.3,192.168.20.185,96:46:BE:47:CF:CC,Halberd Valve Corporation,0,false
OTA-006038,FCV-16025,Positioner/RTU,2.4.5,192.168.32.102,88:51:5A:09:C2:B3,Halberd Valve Corporation,1,false
OTA-006039,FCV-16027,Positioner/RTU,5.2.1,192.168.19.180,44:B7:72:38:83:D2,Halberd Valve Corporation,1,false
OTA-006040,FT-16028,Sensor,2.9.9,192.168.30.89,60:86:EE:59:ED:B9,Halberd Valve Corporation,0,false
OTA-006041,PT-16030,Sensor,4.3.7,192.168.17.223,5F:B0:8E:8E:65:A6,Sentinel Automation Services,0,false
OTA-006042,FCV-16031,Positioner/RTU,1.2.4,192.168.23.151,28:72:84:17:EA:E9,Ironclad Controls Inc.,1,false
OTA-006043,FCV-16040,Positioner/RTU,2.8.9,192.168.23.223,35:E2:CD:30:CB:80,Sentinel Automation Services,0,false
OTA-006044,FCV-16041,Positioner/RTU,1.7.1,192.168.27.80,15:10:46:13:7A:C2,Ironclad Controls Inc.,0,false
OTA-006045,PT-16043,Sensor,4.1.7,192.168.18.29,6E:B0:C5:66:C9:19,Sentinel Automation Services,0,false
OTA-006046,LT-16044,Sensor,4.0.8,192.168.27.167,2D:11:D9:E2:9F:D6,Ironclad Controls Inc.,0,false
OTA-006047,PT-16045,Sensor,1.7.6,192.168.34.250,7B:8E:E2:BC:2F:11,Ironclad Controls Inc.,1,false
OTA-006048,TT-16046,Sensor,3.8.3,192.168.29.176,8C:DD:75:BF:39:AB,Sentinel Automation Services,1,false
OTA-006049,TT-16047,Sensor,1.0.1,192.168.16.183,FF:A4:EF:8D:F2:4B,Sentinel Automation Services,0,false
OTA-006050,PT-16048,Sensor,2.5.7,192.168.4.233,BE:90:58:A2:FB:7D,Halberd Valve Corporation,0,false
OTA-006051,FT-16050,Sensor,4.1.2,192.168.24.211,04:9A:CB:11:5C:65,Ironclad Controls Inc.,1,false
OTA-006052,LT-16052,Sensor,5.3.0,192.168.3.208,6E:CC:0A:CA:42:D7,Halberd Valve Corporation,1,false
OTA-006053,FCV-16061,Positioner/RTU,4.2.7,192.168.31.52,15:DB:AB:59:63:7A,Sentinel Automation Services,1,false
OTA-006054,TT-16063,Sensor,5.9.6,192.168.3.14,0E:D3:DB:33:C4:A9,Ironclad Controls Inc.,1,false
OTA-006055,PT-16064,Sensor,2.3.3,192.168.32.147,B5:46:87:F8:33:BE,Ironclad Controls Inc.,1,false
OTA-006056,PT-16069,Sensor,2.6.9,192.168.19.189,68:F7:FA:49:F2:A3,Ironclad Controls Inc.,0,false
OTA-006057,TT-16070,Sensor,5.7.5,192.168.20.181,D1:A9:A5:D3:F1:A9,Sentinel Automation Services,1,false
